geo_id;city;name;latitude;longitude
3056356;Ajka-Gyártelep;Ajka-Gyártelep Vasúti Megállóhely;47.0967;17.555
717740;Medgyes;Medgyesegyháza Vasútállomás;46.5;21.0333
3052618;Fityeház;Fityeház Vasúti Megállóhely;46.3667;16.9167
721139;Erdőbénye;Erdőbénye Vasúti Megállóhely;48.2167;21.4
3052222;Gógánfa;Gógánfa Vasútállomás;47.0167;17.2167
718573;Koportos;Koportos Vasúti Megállóhely;48.1089;22.2942
3042597;Zalaszentiván;Zalaszentiván Vasútállomás;46.8833;16.8833
3044670;Szentgál;Szentgál Vasútállomás;47.1371;17.7057
3042644;Zalabér;Zalabér-Batyk Vasútállomás;46.9831;17.0406
3054540;Ceglédbercel;Ceglédbercel Vasúti Megállóhely;47.2167;19.6667
720338;Győrtelek;Győrtelek Vasúti Megállóhely;47.9333;22.4333
3050151;Királyegyháza-Rigópuszta;Királyegyháza-Rigópuszta Vasúti Megállóhely;46.0;17.9667
717484;Murony;Murony Vasútállomás;46.7667;20.05
3052628;Filatorigát;Filatorigát Vasúti Megállóhely;47.553;19.0458
717660;Mezőhegyes;Mezőhegyes Vasútállomás;46.3167;20.8167
3055891;Aquincum;Aquincum felső Vasúti Megállóhely;47.5656;19.0538
3044159;Tápiógyörgye;Tápiógyörgye Vasútállomás;47.3167;19.9667
717222;Nagymajor;Nagymajor Vasúti Megállóhely;47.65;20.9833
3046175;Pötréte;Pötréte Vasúti Megállóhely;46.6833;16.95
719769;Ináncs;Ináncs Vasúti Megállóhely;48.2833;21.0667
3052539;Fót;Fót Vasútállomás;47.6167;19.1833
721067;Fábiánsebestyén;Fábiánsebestyén Vasútállomás;46.6667;20.45
3047208;Óbuda;Óbuda Vasútállomás;47.5695;19.0308
719916;Homok;Homok Vasúti Megállóhely;46.95;20.2667
3045340;Simontornya;Simontornya Vasútállomás;46.75;18.5333
3046576;Pásztó;Pásztó Vasútállomás;47.9167;19.6833
3052106;Gutorfölde;Gutorfölde Vasútállomás;46.65;16.75
3053161;Esztergom-Kertváros;Esztergom-Kertváros Vasútállomás;47.75;18.7333
715706;Sóshalom;Sóshalom Vasúti Megállóhely;46.4833;20.4833
722844;Apavára;Apavára Vasúti Megállóhely;47.3167;21.0167
3047981;Mogyorósbánya;Mogyorósbánya Vasúti Megállóhely;47.75;18.6
717974;Mád;Mád Vasútállomás;48.1833;21.2667
718722;Kiszombor;Kiszombor Vasútállomás;46.1833;20.4167
714792;Tiszabercel;Tiszabercel Vasútállomás;48.1667;21.6
718806;Kisszekeres;Kisszekeres Vasúti Megállóhely;47.9667;22.6333
3049895;Kiskőrös;Kiskőrös Vasútállomás;46.6333;19.3
3043677;Tura;Tura Vasútállomás;47.6257;19.6007
3048843;Lentiszombathely;Lentiszombathely Vasúti Megállóhely;46.6167;16.5667
3047362;Neszmély;Neszmély Vasútállomás;47.7344;18.3472
3044896;Szárazd;Szárazd Vasúti Megállóhely;46.5967;18.4254
715299;Szerencs;Szerencs Vasútállomás;48.15;21.2
3055190;Belezna;Belezna Vasúti Megállóhely;46.3333;16.8833
715004;Taktaszada;Taktaszada Vasúti Megállóhely;48.1167;21.15
3045036;Szabadegyháza;Szabadegyháza Vasútállomás;47.0833;18.7167
3045938;Rátót;Rátót Vasútállomás;46.9667;16.4333
3054497;Cikó;Cikó Vasúti Megállóhely;46.2667;18.5667
721220;Eger;Eger Vasútállomás;47.8833;20.3833
722422;Bélapátfalvi Cementgyár;Bélapátfalvi Cementgyár Vasúti Megállóhely;48.0667;20.3667
3044566;Szentmártonkáta;Szentmártonkáta Vasúti Megállóhely;47.4274;19.6952
3054584;Bükkösd;Bükkösd Vasútállomás;46.1125;17.9998
3045397;Selymes;Selymes Vasúti Megállóhely;46.65;19.8667
3049750;Kisszállás;Kisszállás Vasútállomás;46.279;19.5381
718320;Kunhegyes;Kunhegyes Vasútállomás;47.3833;20.65
3053236;Erdőszél;Erdőszél Vasúti Megállóhely;46.3333;19.4
714703;Tiszatelek;Tiszatelek Vasútállomás;48.1667;21.7833
3043211;Vámoscsalád;Vámoscsalád Vasúti Megállóhely;47.3851;16.9604
719966;Hodász;Hodász Vasútállomás;47.9;22.2167
718311;Kunszentmárton-Érpart;Kunszentmárton-Érpart Vasúti Megállóhely;46.8333;20.3
3053908;Csörög;Csörög Vasúti Megállóhely;47.7333;19.2
3050871;Jobbágyi;Jobbágyi Vasúti Megállóhely;47.8333;19.6833
716859;Ófehértó;Ófehértó Vasútállomás;47.95;22.05
3046502;Pécs;Pécs Vasútállomás;46.0667;18.2333
3050579;Karakószörcsök;Karakószörcsök Vasúti Megállóhely;47.1337;17.2876
3055600;Balassagyarmat;Balassagyarmat Vasútállomás;48.0833;19.3167
3047943;Molvány;Molvány Vasúti Megállóhely;46.0333;17.75
714696;Tiszaújváros;Tiszaújváros Vasútállomás;47.9167;21.05
721442;Demecser;Demecser Vasútállomás;48.1167;21.95
3047312;Nyárjas;Nyárjas Vasútállomás;46.8667;19.9333
3056269;Alsóbélatelep;Alsóbélatelep Vasúti Megállóhely;46.7333;17.5333
3042940;Vértesszőlős;Vértesszőlős Vasúti Megállóhely;47.6167;18.3833
719557;Justhmajor;Justhmajor Vasúti Megállóhely;46.6333;20.6167
720025;Hernádnémeti-Bőcs;Hernádnémeti-Bőcs Vasútállomás;48.05;20.9833
714753;Tiszakécske;Tiszakécske Vasútállomás;46.9333;20.0833
720572;Gégény;Gégény Vasúti Megállóhely;48.1333;21.9667
719389;Kardoskút;Kardoskút Vasútállomás;46.4833;20.6667
3048173;Méntelek;Méntelek Vasúti Megállóhely;46.9667;19.5833
3043879;Tófej;Tófej Vasúti Megállóhely;46.6667;16.8
3050634;Kaposfüred;Kaposfüred Vasútállomás;46.4161;17.7589
716798;Ongaújfalu;Ongaújfalu Vasúti Megállóhely;48.15;20.9167
3053692;Dinnyés;Dinnyés Vasútállomás;47.1767;18.5514
719397;Karcag;Karcag Vasútállomás;47.3;20.9333
3045189;Sopron-Déli;Sopron-Déli Pályaudvar;47.6865;16.5716
721464;Debrecen-Vásártér;Debrecen-Vásártér Vasútállomás;47.55;21.6
3045495;Sárszentágota;Sárszentágota Vasúti Megállóhely;46.9667;18.5833
719653;Jászapáti;Jászapáti Vasútállomás;47.5167;20.0667
3043355;Üllő;Üllő vasútállomás;47.3908;19.3528
3043071;Vasas-Hird;Vasas-Hird Vasútállomás;46.1167;18.35
3045038;Szabadbattyán;Szabadbattyán Vasútállomás;47.105;18.3905
3055733;Badacsonylábdihegy;Badacsonylábdihegy Vasúti Megállóhely;46.7899;17.4739
3044978;Szakály-Hőgyész;Szakály-Hőgyész Vasútállomás;46.5247;18.3892
3045636;Salköveskút-Vassurány;Salköveskút-Vassurány Vasúti Megállóhely;47.2904;16.7027
714347;Ürgehát;Ürgehát Vasúti Megállóhely;47.1167;20.3667
3046291;Piszke;Piszke Vasúti Megállóhely;47.75;18.4833
3048279;Mátravidéki Erőmű;Mátravidéki Erőmű Vasútállomás;47.7167;19.6667
714790;Tiszabezdéd;Tiszabezdéd Vasúti Megállóhely;48.3667;22.15
722162;Bogárzó;Bogárzó Vasúti Megállóhely;46.5333;20.6833
715373;Szelevény;Szelevény Vasútállomás;46.8167;20.1833
3049094;Kurd;Kurd Vasútállomás;46.4501;18.3192
3044474;Szigetszentmiklós;Szigetszentmiklós Gyártelep Vasútállomás;47.3333;19.0
3044367;Sződ-Sződliget;Sződ-Sződliget Vasúti Megállóhely;47.7283;19.155
721471;Debrecen-Csapókert;Debrecen-Csapókert Vasúti Megállóhely;47.5333;21.65
3051579;Hegyeshalom;Hegyeshalom Vasútállomás;47.9124;17.1481
3048156;Mernye;Mernye Vasútállomás;46.5167;17.8333
715309;Szepes;Szepes Vasúti Megállóhely;47.45;21.6167
3045249;Somodor;Somodor Vasúti Megállóhely;46.4833;17.8333
3050430;Kecskemét-Máriaváros;Kecskemét-Máriaváros Vasútállomás;46.9;19.6667
718619;Komoró;Komoró Vasútállomás;48.3;22.1167
3047501;Nagytétény-Diósd;Nagytétény-Diósd Vasútállomás;47.3983;18.9723
721786;Csenger;Csenger Vasútállomás;47.8333;22.6667
3042930;Veszkény;Veszkény Vasúti Megállóhely;47.5872;17.0995
719584;Józsa;Józsa Vasúti Megállóhely;47.6;21.5833
3050784;Kádárta;Kádárta Vasúti Megállóhely;47.1259;17.9531
3043230;Vajta;Vajta Vasútállomás;46.7151;18.6475
3046503;Pécs-Vasas;Pécs-Vasas Vasútállomás;46.1167;18.3167
721408;Deszk;Deszk Vasúti Megállóhely;46.2167;20.25
3044148;Tápiószentmárton;Tápiószentmárton Vasúti Megállóhely;47.3667;19.8
3043753;Tőserdő;Tőserdő Vasúti Megállóhely;46.85;19.9833
3051076;Isaszeg;Isaszeg Vasútállomás;47.5378;19.3892
3046933;Őrhalom;Őrhalom Vasúti Megállóhely;48.0772;19.3902
3044457;Szikra;Szikra Vasúti Megállóhely;46.8667;19.9667
3046887;Oroszlány;Oroszlány Vasútállomás;47.4667;18.3167
3049103;Kunszállás;Kunszállás Vasúti Megállóhely;46.7833;19.7667
3047780;Nagycenk;Nagycenk Vasútállomás;47.6011;16.6904
3051103;Ipolyvece;Ipolyvece Vasútállomás;48.0667;19.1167
3056417;Ádánd;Ádánd Vasútállomás;46.8559;18.1404
3048232;Meggyespele;Meggyespele Vasúti Megállóhely;47.4333;19.95
3051511;Herend;Herend Vasútállomás;47.1369;17.7606
3042759;Vokány;Vokány Vasútállomás;45.8991;18.3327
3046854;Öskü;Öskü Vasúti Megállóhely;47.1601;18.0748
3054755;Borsi;Borsihalom Vasúti Megállóhely;46.7667;19.9167
3047418;Nemesgörzsöny;Nemesgörzsöny Vasúti Megállóhely;47.403;17.3764
716365;Pogonyipuszta;Pogonyipuszta Vasúti Megállóhely;48.3;20.3833
714471;Újbög;Újbög Vasútállomás;46.9667;20.1
3054963;Boba;Boba Vasútállomás;47.1826;17.1915
3047350;Nógrádkövesd;Nógrádkövesd Vasútállomás;47.8833;19.3833
3045882;Répcelak;Répcelak Vasútállomás;47.4191;17.0091
3043650;Tüskevár;Tüskevár Vasútállomás;47.1287;17.3316
714618;Tompapuszta;Tompapuszta Vasúti Megállóhely;46.3167;20.9667
3054292;Csémpuszta;Csémpuszta Vasúti Megállóhely;47.7038;18.1039
719964;Hódmezővásárhelyi Népkert;Hódmezővásárhelyi Népkert Vasúti Megállóhely;46.4;20.3
721469;Debrecen-Kertváros;Debrecen-Kertváros Vasúti Megállóhely;47.5667;21.6
3050364;Kemenespálfa;Kemenespálfa Vasúti Megállóhely;47.1398;17.1836
3051766;Hanságliget;Hanságliget Vasúti Megállóhely;47.72;17.2155
3053551;Dör;Dör Vasúti Megállóhely;47.611;17.2782
3046410;Péterhida-Komlósd;Péterhida-Komlósd Vasúti Megállóhely;46.0167;17.3667
714778;Tiszadob;Tiszadob Vasútállomás;48.0;21.2167
3047650;Nagykőrös;Nagykőrös Vasútállomás;47.0333;19.75
3043713;Tóvároskert;Tóvároskert Vasúti Megállóhely;47.6487;18.3475
3045640;Salgótarján;Salgótarján Vasútállomás;48.1;19.8
3056103;Alsónyék;Alsónyék Vasúti Megállóhely;46.2;18.7333
3043785;Tormásliget;Tormásliget Vasúti Megállóhely;47.4305;16.7823
721203;Egyházerdő;Egyházerdő Vasúti Megállóhely;47.9833;21.3667
3047339;Normafa;Normafa Vasúti Megállóhely;47.5005;18.9689
3046484;Perdócmajor;Perdócmajor Vasúti Megállóhely;46.2034;17.0801
714656;Tokaj;Tokaj Vasútállomás;48.1;21.4167
3049060;Kutas;Kutas Vasúti Megállóhely;46.3333;17.45
3045183;Sopronkövesd;Sopronkövesd Vasúti Megállóhely;47.5475;16.7485
3050374;Kemendollár;Kemendollár Vasúti Megállóhely;46.9;16.9667
6690926;Nagytétény;Nagytétény Vasútállomás;47.3883;18.9752
3053710;Devecser;Devecser Vasútállomás;47.1124;17.4355
3045109;Sövénykút;Sövénykút Vasúti Megállóhely;47.4167;18.1333
3053487;Dunaföldvár;Dunaföldvár Vasútállomás;46.8;18.9167
3050593;Kapuvár;Kapuvár Vasútállomás;47.5817;17.044
3045478;Sásd;Sásd Vasútállomás;46.2667;18.1
715297;Szerep;Szerep Vasúti Megállóhely;47.2333;21.1833
3055587;Balatonarács;Balatonarács Vasúti Megállóhely;46.9667;17.9
715447;Szatymaz;Szatymaz Vasútállomás;46.35;20.05
3052656;Ferenctelep;Ferenctelep Vasúti Megállóhely;45.9833;17.3833
3049643;Kőbánya-Kispest;Kőbánya-Kispest Vasútállomás;47.4643;19.149
718213;Lapistó;Lapistó Vasúti Megállóhely;46.6667;20.3333
3055532;Balatonszemes;Balatonszemes Vasútállomás;46.8167;17.7833
3045916;Regöly;Regöly Vasúti Megállóhely;46.5689;18.396
3050992;Ják-Balogunyom;Ják-Balogunyom Vasútállomás;47.1667;16.6333
3048453;Marcali;Marcali Vasútállomás;46.5838;17.4206
3056329;Alap;Alap Vasútállomás;46.8315;18.6562
3048596;Magyarkeresztúr-Zsebeháza;Magyarkeresztúr-Zsebeháza Vasúti Megállóhely;47.5143;17.1761
3046024;Ráckeve;Ráckeve Vasútállomás;47.1833;18.85
3053741;Dénesfa;Dénesfa Vasúti Megállóhely;47.4488;17.0551
716855;Ohat-Pusztakócs;Ohat-Pusztakócs Vasútállomás;47.6167;20.95
3055562;Balatonfűzfő;Balatonfűzfő Vasútállomás;47.05;18.05
721463;Debrecen;Debrecen Vasútállomás;47.5193;21.6286
3050629;Kaposhomok;Kaposhomok Vasúti Megállóhely;46.3677;17.9206
3047200;Őcsény;Őcsény Vasútállomás;46.3181;18.7432
3043523;Újkér;Újkér Vasúti Megállóhely;47.4549;16.7871
714580;Törökszentmiklós;Törökszentmiklós Vasútállomás;47.1667;20.4
3042599;Zalaszentgyörgy;Zalaszentgyörgy Vasútállomás;46.8667;16.7167
3048724;Lőrinci;Lőrinci Vasútállomás;47.7333;19.6667
3054725;Bősárkány;Bősárkány Vasútállomás;47.6856;17.2345
3047939;Monor;Monor Vasútállomás;47.3333;19.45
717896;Makó-Újvásártér;Makó-Újvásártér Vasúti Megállóhely;46.2167;20.5167
720279;Hajdúsámson;Hajdúsámson Vasútállomás;47.6167;21.7667
3053004;Feketehalom;Feketehalom Vasúti Megállóhely;46.6;19.35
714489;Tuzsér;Tuzsér Vasútállomás;48.35;22.15
3055517;Balatonvilágos;Balatonvilágos Vasúti Megállóhely;46.9667;18.1667
3044864;Szárliget;Szárliget Vasútállomás;47.5199;18.4957
3048628;Maglód;Maglód Vasútállomás;47.4333;19.3333
713904;Ziliz;Ziliz Vasúti Megállóhely;48.25;20.7833
719736;Istvánháza;Istvánháza Vasúti Megállóhely;46.85;20.25
3052947;Felsőbogátpuszta;Felsőbogátpuszta Vasúti Megállóhely;46.35;17.3833
3050753;Kákics;Kákics Vasúti Megállóhely;45.9;17.85
3053482;Dunaharaszti;Dunaharaszti Vasútállomás;47.35;19.1
3047891;Mosonszolnok;Mosonszolnok Vasútállomás;47.8522;17.1605
3055530;Balatonszentgyörgy;Balatonszentgyörgy Vasútállomás;46.6948;17.2921
3051497;Hernád;Hernád Vasútállomás;47.161;19.4042
6694195;Kámon;Kámon Vasúti Megállóhely;47.2543;16.6259
3046815;Ötvöskónyi;Ötvöskónyi Vasúti Megállóhely;46.2833;17.3667
717067;Nagyút;Nagyút Vasútállomás;47.7333;20.1667
718743;Kisújszállás;Kisújszállás Vasútállomás;47.2167;20.75
3055684;Baja-Dunafürdő;Baja-Dunafürdő Vasúti Megállóhely;46.1924;18.9213
3056125;Alsóméntelek;Alsóméntelek Vasúti Megállóhely;46.9667;19.5833
3055729;Badacsonytomaj;Badacsonytomaj Vasútállomás;46.8;17.5167
3052237;Godisa;Godisa Vasútállomás;46.2224;18.1156
719208;Kerekdomb;Kerekdomb Vasúti Megállóhely;46.9;20.05
3046860;Örvényes;Örvényes Vasúti Megállóhely;46.9167;17.8167
3045503;Sárpentele;Sárpentele Vasúti Megállóhely;47.1689;18.3605
3056440;Ábrahámhegy;Ábrahámhegy Vasúti Megállóhely;46.8153;17.5732
720275;Hajdúszoboszló;Hajdúszoboszló Vasútállomás;47.4333;21.4
721774;Csépa;Csépa Vasútállomás;46.8167;20.1167
723034;Abaújszántó;Abaújszántó Vasútállomás;48.2833;21.1833
3051961;Győr;Győr Railway Station;47.6818;17.6338
715840;Sáta;Sáta Vasúti Megállóhely;48.1833;20.3833
714887;Telekföld;Telekföld Vasúti Megállóhely;47.6;21.4167
3044350;Szokolya;Szokolya Vasútállomás;47.8713;19.0305
3055822;Aszód;Aszód Vasútállomás;47.65;19.5
3050958;Jánosháza;Jánosháza Vasútállomás;47.1167;17.1667
3049488;Kóny;Kóny Vasútállomás;47.6325;17.3585
3043292;Vác-Alsóváros;Vác-Alsóváros Vasúti Megállóhely;47.7667;19.15
3053973;Csömödér-Páka;Csömödér-Páka Vasútállomás;46.6081;16.6447
3042887;Világoshegy;Világoshegy Vasúti Megállóhely;46.8667;19.95
713987;Vitka;Vitka Vasútállomás;48.1;22.3167
3048585;Magyarnándor;Magyarnándor Vasútállomás;47.9667;19.35
3047575;Nagyrécse;Nagyrécse Vasútállomás;46.4667;17.05
3045244;Somogyaszaló;Somogyaszaló Vasúti Megállóhely;46.45;17.8333
720825;Ferenctanya;Ferenctanya Vasúti Megállóhely;48.0167;21.5833
722572;Bánréve;Bánréve Vasútállomás;48.3;20.35
3047985;Mogyoród;Mogyoród Vasútállomás;47.5957;19.272
3053379;Egervár-Vasboldogasszony;Egervár-Vasboldogasszony Vasútállomás;46.9333;16.8667
3044527;Szepezdfürdő;Szepezdfürdő Vasúti Megállóhely;46.85;17.65
717395;Nagyecsed;Nagyecsed Vasútállomás;47.8833;22.3833
3052416;Galgamácsa;Galgamácsa Vasútállomás;47.7;19.3833
3049110;Kunfehértó;Kunfehértó Vasútállomás;46.3667;19.4167
721546;Csugar;Csugar Vasútállomás;47.05;20.55
3053282;Ercsi;Ercsi Vasútállomás;47.25;18.8833
3049359;Kőszeg;Kőszeg Vasútállomás;47.3817;16.5568
3050586;Karád;Karád Vasútállomás;46.68;17.8746
722635;Balmazújváros;Balmazújváros Vasútállomás;47.6167;21.3333
721149;Eperjes;Eperjeske Alsó Vasúti Megállóhely;48.3333;22.2
722221;Bocskaikert;Bocskaikert Vasúti Megállóhely;47.65;21.6667
3047409;Nemeskér-Egyházasfalu;Nemeskér-Egyházasfalu Vasúti Megállóhely;47.4784;16.7849
3051565;Hegyfalu;Hegyfalu Vasútállomás;47.3578;16.8982
3047924;Mórágy-Alsónána;Mórágy-Alsónána Vasúti Megállóhely;46.2226;18.658
3045696;Rudics;Rudics Vasútállomás;46.1333;19.35
3043188;Váralja;Váralja Vasúti Megállóhely;46.2833;18.4333
3052337;Gelse;Gelse Vasútállomás;46.6;17.0
715955;Sajómercse;Sajómercse Vasúti Megállóhely;48.2667;20.4333
3042615;Zalalövő;Zalalövő Vasútállomás;46.85;16.55
3052572;Fonyódliget;Fonyódliget Vasúti Megállóhely;46.759;17.5914
3043367;Újvenyim;Újvenyim Vasúti Megállóhely;46.9366;18.8719
714072;Vésztő;Vésztő Vasútállomás;46.95;21.2667
3049706;Kisterenye;Kisterenye Vasútállomás;48.0099;19.8324
3047961;Moha;Moha Vasútállomás;47.2469;18.3398
3054821;Bóly;Bóly Vasútállomás;45.9387;18.5379
3045990;Rajka;Rajka Vasútállomás;48.0;17.2
3042577;Zamárdi;Zamárdi Vasúti Megállóhely;46.8833;17.9
3055583;Balatonboglár;Balatonboglár Vasútállomás;46.7833;17.6667
3052041;Gyöngyfa-Magyarmecske;Gyöngyfa-Magyarmecske Vasúti Megállóhely;45.9833;17.9667
722390;Belsőperegpuszta;Belsőperegpuszta Vasúti Megállóhely;46.3167;20.9167
3046836;Osztopán;Osztopán Vasútállomás;46.5167;17.65
3049099;Kunszentmiklós-Tass;Kunszentmiklós-Tass Vasútállomás;47.017;19.1012
3050427;Kecskemét;Kecskemét Vasútállomás;46.9167;19.7
3044771;Székesfehérvár;Székesfehérvár Vasútállomás;47.1831;18.4244
3056422;Adács;Adács Vasúti Megállóhely;47.6966;19.9761
716947;Nyírbátor;Nyírbátor Vasútállomás;47.85;22.1167
3055037;Biatorbágy;Biatorbágy Vasútállomás;47.4667;18.8333
718483;Kősziget;Kősziget Vasúti Megállóhely;47.0;20.9
719272;Kék;Kék Vasúti Megállóhely;48.1;21.8833
722996;Ajak;Ajak Vasúti Megállóhely;48.1833;22.05
718112;Létavértes;Létavértes Vasútállomás;47.4;21.8833
3055086;Berkenye;Berkenye Vasútállomás;47.8833;19.0667
714740;Tiszalök;Tiszalök Vasútállomás;48.0167;21.3667
3049363;Kőszegfalva;Kőszegfalva Vasúti Megállóhely;47.3616;16.5677
714691;Tiszavasvári;Tiszavasvári Vasútállomás;47.9667;21.3833
8426436;Rábahíd;Rábahíd Vasúti Megállóhely;47.4369;17.3394
3052020;Gyöngyös;Gyöngyös Vasútállomás;47.7833;19.9333
3046506;Pécsújhegy;Pécsújhegy Vasúti Megállóhely;46.0833;18.2833
713909;Zelemér;Zelemér Vasúti Megállóhely;47.6333;21.5833
3044293;Szőny;Szőny Vasúti Megállóhely;47.7359;18.1767
3051239;Hugyag;Hugyag Vasúti Megállóhely;48.0827;19.4231
3046194;Pósfa;Pósfa Vasúti Megállóhely;47.327;16.8558
3045410;Segesd;Segesd Vasúti Megállóhely;46.3333;17.3333
3054278;Csengőd;Csengőd Vasútállomás;46.7167;19.2833
3050021;Kisfái;Kisfái Vasúti Megállóhely;46.8833;19.8
3049035;Lábatlan;Lábatlan Vasútállomás;47.75;18.5167
3047671;Nagykarácsony;Nagykarácsony Vasútállomás;46.8667;18.7833
3051970;Győrszabadhegy;Győrszabadhegy Vasútállomás;47.6625;17.6475
3047160;Ölbő-Alsószeleste;Ölbő-Alsószeleste Vasútállomás;47.3003;16.8435
3048572;Magyarszerdahely;Magyarszerdahely Vasúti Megállóhely;46.55;17.0
719650;Jászboldogháza-Jánoshida;Jászboldogháza-Jánoshida Vasútállomás;47.3682;20.0005
715568;Szajol;Szajol Vasútállomás;47.1667;20.3
3055824;Ászár;Ászár Vasúti Megállóhely;47.5167;18.0167
3052643;Fertőendréd;Fertőendréd Vasútállomás;47.5896;16.9332
715612;Szabadkígyós;Szabadkígyós Vasútállomás;46.6;21.1333
3052646;Fertőboz;Fertőboz Vasútállomás;47.6253;16.6917
718887;Kismarja;Kismarja Vasútállomás;47.25;21.8167
3044573;Szentlőrinc;Szentlőrinc Vasútállomás;46.0333;18.0
3048575;Magyarszék;Magyarszék Vasútállomás;46.2;18.2
3052046;Gyömöre;Gyömöre Vasútállomás;47.4868;17.5598
721984;Buj;Buj Vasútállomás;48.1;21.65
3042917;Vica;Vica Vasúti Megállóhely;47.4777;17.1117
3042620;Zalakomár;Zalakomár Vasútállomás;46.5333;17.1833
3051811;Halesz;Halesz Vasúti Megállóhely;46.6667;19.8167
3049794;Kispest;Kispest Vasútállomás;47.4478;19.1575
3052635;Fertőújlak;Fertőújlak Vasútállomás;47.6792;16.8765
717343;Nagyhalász;Nagyhalász Vasútállomás;48.15;21.7667
714993;Tamásipuszta;Tamásipuszta Vasúti Megállóhely;47.6333;21.8
3043911;Tímár utca;Tímár utca vasúti megállóhely;47.5335;19.044
3054247;Cserdi-Helesfa;Cserdi-Helesfa Vasúti Megállóhely;46.0667;18.0
3046868;Ortaháza;Ortaháza Vasúti Megállóhely;46.6167;16.6833
3042611;Zalapatakalja;Zalapatakalja Vasúti Megállóhely;46.85;16.6
716953;Nyírábrány;Nyírábrány Vasútállomás;47.5239;22.0166
3043817;Tompa;Tompa Vasúti Megállóhely;46.2197;19.5885
719885;Hortobágy;Hortobágy Vasútállomás;47.5833;21.1667
3054941;Bodakajtor-Felsőszentiván;Bodakajtor-Felsőszentiván Vasútállomás;47.0738;18.5084
3046432;Pestszentlőrinc;Pestszentlőrinc Vasútállomás;47.4551;19.1826
720282;Hajdúnánás;Hajdúnánás Vasútállomás;47.8333;21.3333
3054873;Böhönye;Böhönye Vasútállomás;46.4106;17.4068
3048851;Lengyeltóti;Lengyeltóti Vasútállomás;46.65;17.6167
3044216;Tabdi;Tabdi Vasúti Megállóhely;46.6833;19.2833
3043277;Vác;Vác Vasútállomás;47.7833;19.1333
720318;Gyula;Gyula Vasútállomás;46.65;21.2833
3054943;Bodajk;Bodajk Vasútállomás;47.3167;18.25
714309;Vad;Vadna Vasúti Megállóhely;48.2833;20.55
3053937;Csopak;Csopak Vasúti Megállóhely;46.9833;17.9333
3051490;Hetény;Hetényegyháza Vasútállomás;46.9167;19.6
3052638;Fertőszentmiklós;Fertőszentmiklós Vasútállomás;47.5998;16.8597
722279;Biharkeresztes;Biharkeresztes Vasútállomás;47.1333;21.7167
716875;Nyulas;Nyulas Vasúti Megállóhely;47.5667;21.6
718877;Kismicske;Kismicske Vasúti Megállóhely;47.75;21.7
3050289;Kerepes;Kerepestarcsa Alsó Vasútállomás;47.55;19.2667
3053596;Dombay-tó;Dombay-tó Vasúti Megállóhely;46.1448;18.3985
3042632;Zalagyömörő;Zalagyömörő Vasúti Megállóhely;47.0167;17.2167
3055545;Balatonmáriafürdő;Balatonmáriafürdő Vasútállomás;46.7042;17.3745
715838;Sátoraljaújhely;Sátoraljaújhely Vasútállomás;48.3857;21.6577
3046202;Porrogszentkirály;Porrogszentkirály Vasúti Megállóhely;46.25;17.0167
3044113;Tarjánpuszta;Tarjánpuszta Vasútállomás;47.5;17.7833
722189;Bodrogkeresztúr;Bodrogkeresztúr Vasútállomás;48.1667;21.3667
3051508;Heresznye;Heresznye Vasúti Megállóhely;46.0667;17.3
3051303;Hosszúberek-Péteri;Hosszúberek-Péteri Vasúti Megállóhely;47.3721;19.3902
3046086;Pusztaszabolcs;Pusztaszabolcs Vasútállomás;47.1333;18.7667
3051617;Hatvan;Hatvan Vasútállomás;47.6667;19.6667
714738;Tiszalúc;Tiszalúc Vasútállomás;48.0377;21.0726
3045967;Rákosliget;Rákosliget Vasúti Megállóhely;47.4862;19.2576
3047247;Nyírlak;Nyírlak Vasúti Megállóhely;47.0;17.25
3047618;Nagymaros;Nagymaros Vasútállomás;47.7833;18.95
3054575;Bük;Bük Vasútállomás;47.3833;16.75
717792;Mártély;Mártély Vasútállomás;46.4833;20.2333
715674;Sóstó;Sóstó Vasúti Megállóhely;48.0;21.7333
3048385;Máriaudvar;Máriaudvar Vasúti Megállóhely;47.75;19.1667
3055688;Bágyogszovát;Bágyogszovát Vasúti Megállóhely;47.6231;17.3213
3048255;Mecsekalja-Cserkút;Mecsekalja-Cserkút Vasútállomás;46.0667;18.15
3044577;Szentléránt;Szentléránt Vasúti Megállóhely;47.1167;16.75
716902;Nyírmihálydi;Nyírmihálydi Vasúti Megállóhely;47.7333;21.9833
3046046;Rábatamási;Rábatamási Vasútállomás;47.5929;17.1616
3042635;Zalaegerszeg;Zalaegerszeg Vasútállomás;46.85;16.85
3048081;Mihályháza;Mihályháza Vasúti Megállóhely;47.3179;17.3298
3052047;Gyömöre-Tét;Gyömöre-Tét Vasúti Megállóhely;47.4833;17.5667
3045019;Szabadságtelep;Szabadságtelep Vasúti Megállóhely;47.55;19.2167
3051279;Hosszúhetény;Hosszúhetény Vasúti Megállóhely;46.1354;18.3671
3044755;Szekszárd;Szekszárd Vasútállomás;46.3333;18.7167
3044950;Szalatnak;Szalatnak Vasúti Megállóhely;46.2833;18.2833
719097;Kettőshalom;Kettőshalom Vasúti Megállóhely;46.6833;20.0167
3048682;Lukácsháza;Lukácsháza Vasútállomás;47.341;16.5797
3053556;Dorog;Dorog Vasútállomás;47.7167;18.7333
